1/11/2015	7585	2805	5680	1814	6126	734	9019	1436	7724	----	3961	----	9379	7051	----	9106	8762	1023	7916	2308	9484	7989	6466	2614	1642	651
31/10/2015	7662	3069	5355	5342	7454	658	7624	----	654	7785	2932	8067	----	745	----	7263	7714	4769	2941	5821	1170	2290	5490	3142	438	4478
28/10/2015	5290	4439	1982	4638	1149	----	8999	4465	----	6648	----	136	5380	3128	7405	4735	6852	2312	2182	6726	9395	1507	3250	4175	3378	5409
27/10/2015	5499	2362	186	----	9080	991	----	2270	----	2846	5515	4826	1724	3723	8724	9049	1483	2109	1485	4552	2833	2541	3863	761	8969	3908
25/10/2015	2923	2063	6279	4374	938	----	9933	8677	959	4057	2265	----	365	9385	----	6315	2127	8300	3002	1063	1525	8298	299	4882	5821	1198
24/10/2015	8735	765	5904	----	1071	----	----	5099	668	6082	2192	2134	4078	6821	945	1193	3619	8364	3007	1153	2547	1870	7523	4550	2129	2027
21/10/2015	403	3810	7863	----	6231	3291	8454	2884	9333	267	4124	7713	----	1171	----	4854	1422	1140	6617	5044	1768	1397	9516	177	7259	9535
18/10/2015	1704	1231	6949	----	5049	335	----	2253	9989	----	4579	394	9600	765	1557	3567	7099	5454	2068	2702	8886	3599	5983	6164	3841	1021
17/10/2015	3019	3280	3274	7930	7529	----	6429	----	8560	6400	2246	9199	4852	4153	8867	----	6584	4542	8348	5809	5887	781	4026	4982	9136	2609
14/10/2015	3931	1622	4863	7917	2123	2726	5948	----	----	758	8944	5085	4566	----	654	2100	1277	6750	8538	6184	7789	8229	6171	4576	3108	5478
11/10/2015	836	1662	8135	----	----	9554	----	2815	2017	5248	1602	9694	9782	4815	8064	8616	142	9716	7657	9973	8733	2826	3778	7303	1516	1248
10/10/2015	3128	3934	9365	9302	6244	7460	4300	6213	8069	1653	4218	----	----	6098	----	3270	3506	1803	3992	8449	9530	7042	5250	3332	5251	7284
7/10/2015	8488	7078	781	1162	4600	1078	9417	----	6823	8870	----	1038	6301	8799	----	3690	5643	6342	7615	6948	1899	9487	1654	6455	4672	5792
6/10/2015	5239	4748	4003	471	----	9663	7735	4167	2272	8761	2177	----	----	6690	4522	3134	2822	9968	9578	1721	7902	4531	3051	9355	4604	2360
4/10/2015	4627	538	8617	----	----	3285	4510	5001	4108	7866	1186	----	5127	2913	4898	7380	3530	1216	1992	3832	6159	1105	9354	1369	983	9918
3/10/2015	5779	8570	9188	4985	190	8130	7435	262	----	----	165	1455	3499	7110	7843	----	4082	7621	9750	1735	8551	2536	4227	5580	5607	9151
30/9/2015	8542	2949	6190	----	9231	4190	2397	1646	5238	----	8381	3188	4649	1965	5726	----	2620	8897	4063	2045	4344	9197	8434	3265	7557	1162
29/9/2015	5372	1709	5880	----	8477	7766	----	3114	5759	----	8074	6733	7269	2540	839	4985	7879	6119	4142	4324	9901	4850	5172	1654	5129	54
27/9/2015	6735	4456	2435	----	374	8398	----	8790	4202	20	----	1333	8380	1883	2962	2607	8232	6073	8396	1416	7582	5294	4542	2476	6462	8917
26/9/2015	9280	5071	8348	9881	----	8829	507	746	3584	----	7018	8900	----	1993	9223	4456	5838	6501	3208	6437	8138	3228	1527	2259	1955	6048
23/9/2015	7502	5511	563	3943	----	----	7692	9942	4527	9586	8659	4595	8521	5485	----	3117	6753	2118	653	3770	5338	2646	2017	3069	5575	7261
20/9/2015	7612	2893	1180	5200	5804	----	4878	----	8106	6122	2563	3118	9792	----	6771	540	4710	5424	2342	5559	7914	4941	2163	2017	9375	6269
19/9/2015	3682	8289	3858	5676	----	----	3480	8605	1006	----	8233	8345	3806	3255	167	6004	3192	521	1295	355	9564	2659	7486	1185	4336	4524
16/9/2015	5122	8020	5636	6152	1323	2558	8104	500	4572	----	3073	----	----	8424	4931	5546	9191	3783	9119	5367	5450	3640	1470	7643	1212	8600
13/9/2015	8149	3782	4283	3916	----	9179	----	8878	6938	2451	2828	2491	3302	3295	----	7463	588	2192	7332	5624	566	1353	6326	9884	8688	3271
12/9/2015	702	1459	8661	7241	1109	----	5249	5266	----	9749	4766	6400	4139	6810	7568	----	848	5410	4191	2176	1092	4192	6941	3353	1704	9525
9/9/2015	1187	3844	4944	3425	2393	9932	----	342	9603	----	8993	541	9849	----	769	7534	9777	5850	5106	768	9609	2238	8051	4427	3579	5552
6/9/2015	2119	2483	5272	1749	1580	1253	----	877	990	8167	----	8105	7822	639	6967	----	4041	5088	32	5396	5698	3402	1846	8443	5440	7638
5/9/2015	6524	128	8462	----	----	----	2064	4742	9840	7979	8027	6069	2705	9456	1212	1443	2365	2463	5109	2929	3375	7068	8420	4301	6886	2231
2/9/2015	5484	9660	8001	148	271	6043	6153	----	3780	----	803	113	1339	1594	131	----	1690	4086	7438	7072	7884	1785	4754	9798	3199	8162
1/9/2015	8889	2500	5630	3898	1116	2518	5495	----	5870	7002	9829	5042	----	----	6589	5162	9461	2940	1965	8382	416	9821	9286	6977	5370	5056
30/8/2015	3017	6977	8784	----	4680	----	3940	97	145	3243	----	3098	1296	489	3926	9044	5983	4896	3363	227	7372	6703	1895	7212	5779	7531
29/8/2015	6452	7782	9401	2667	----	4978	4565	9133	----	4259	4490	3397	3128	3676	----	4182	1087	7700	3805	4637	7183	9640	8540	8540	460	9511
26/8/2015	2712	3487	4415	----	3343	----	8522	5608	5544	7170	----	3866	1351	4240	5258	3719	2327	521	8924	6924	2462	1029	1464	9358	186	650
25/8/2015	5032	9416	5280	6626	9121	1391	-	8320	8831	-	6046	9750	8811	9168	1069	-	8303	5534	4802	7813	7866	7138	736	2458	9140	4563
23/8/2015	3283	1561	8562	2724	536	5603	8668	681	1680	5696	6827	----	----	----	6511	9611	6487	2197	5341	149	720	4093	8234	1075	200	1319
22/8/2015	8113	4363	1557	360	3920	7473	----	3168	----	1573	----	9679	2617	9134	1093	8199	14	7158	8595	2539	3884	5905	5318	6921	3470	8060
19/8/2015	6429	7493	790	5845	6616	295	3099	9983	5536	915	----	7777	343	----	3530	----	1272	9833	7343	8892	9743	8088	8964	48	5486	5440
16/8/2015	823	8718	148	8760	1189	9741	9093	7892	6951	----	6681	3439	----	----	6793	6978	874	5700	3093	3870	5064	7130	7572	9773	1921	8653
15/8/2015	7586	2895	7199	7510	----	8024	5056	3723	----	7905	4931	7047	7220	6324	3054	----	2458	3707	603	8106	3159	8799	2323	3197	2498	7129
12/8/2015	7563	8005	3188	2170	1707	1563	4721	7016	6473	7803	3889	6225	----	----	3390	----	9981	4039	8080	115	4590	5148	1990	5885	9805	4989
9/8/2015	4964	3072	88	4682	----	7487	7880	6166	888	----	3324	----	1139	2463	905	1797	8943	1730	1329	2178	5648	5601	9022	9763	8510	1561
8/8/2015	6330	5411	794	4505	9704	6262	----	9994	----	2769	8243	8418	2906	8900	----	625	5774	6256	3170	2247	3559	3976	9667	2442	9055	1520
5/8/2015	4789	5315	9026	----	4508	2005	----	7403	5778	7379	6849	4553	----	8817	1179	7751	5233	1083	1051	2945	9409	1741	790	3454	8376	4756
4/8/2015	2643	7447	3588	4553	6094	9950	5693	3229	6200	1990	4938	----	----	9173	----	1519	6481	8876	3870	9693	1357	8976	9432	2314	2953	9873
2/8/2015	9485	7587	6656	----	6768	1431	----	8158	9879	2827	----	4747	4544	3699	6270	9285	7027	8289	4054	7942	4771	8608	5544	7742	5817	3160
1/8/2015	5851	8181	5350	382	2395	2905	----	7236	7111	----	7552	838	103	9245	----	3004	3446	2253	833	4056	7944	2056	2718	3005	8754	7122
29/7/2015	8935	6917	6253	9292	----	1236	8168	368	3331	7679	----	----	5035	8382	9471	3426	4091	718	7629	4893	65	5133	3833	6228	339	3659
28/7/2015	7133	9120	819	7121	7680	4581	723	302	----	----	----	6567	2779	9180	9169	7352	2748	6704	1719	3255	299	2570	7914	3713	578	4716
26/7/2015	2443	771	1103	3610	1884	205	6090	8904	1136	7999	----	----	----	1298	6805	1817	3115	9071	5442	8712	7684	7019	6347	7579	5595	1983
25/7/2015	1236	7932	3069	4463	4260	8994	9078	----	----	----	6951	3816	8576	8588	1852	9247	881	2681	5201	162	1076	6652	1397	4829	9798	2162
22/7/2015	2643	5039	6096	2334	----	2390	9951	6350	----	7237	6205	4596	8610	2019	----	9064	1273	9693	5009	8265	4044	8105	9465	3713	9632	253
19/7/2015	6600	2255	2044	----	2232	6627	4247	2856	4049	----	8231	344	2096	7935	761	----	1089	396	7413	9027	7255	9656	5477	2525	286	43
18/7/2015	6573	6090	3231	----	593	5753	761	6755	5481	----	5154	----	7145	3440	9262	1604	1054	2347	6105	4917	1444	6329	5241	3463	8575	8931
15/7/2015	9328	3866	566	----	6802	1543	2486	----	1929	2809	6497	----	911	5177	7248	5407	8755	1577	7899	6685	3863	4578	2000	322	4910	4807
12/7/2015	5423	4432	6474	563	----	----	7507	580	4378	2088	3874	9360	9349	1250	----	1228	8409	137	2474	7543	8834	1354	2483	4401	5598	4093
11/7/2015	7162	1379	2713	6412	8503	5807	624	----	8579	7757	9933	1685	7684	----	----	9823	8319	8783	1781	8574	5521	4151	5607	4333	4629	7389
8/7/2015	6096	1881	807	1671	5036	4491	3150	4749	4761	----	----	6570	3031	7871	----	2342	6385	990	5465	7810	619	6572	9452	5595	4241	2954
5/7/2015	662	3719	9388	7325	7862	5477	----	5050	4093	3041	4186	----	9912	----	357	9998	5902	3599	8201	3385	1417	2308	3241	2879	1022	538
4/7/2015	7761	9799	5551	8835	----	2929	9019	6255	----	3660	5745	9171	----	1479	1332	792	7155	2476	9243	2090	746	3994	6245	8012	9121	2966
1/7/2015	5919	2868	3863	1842	2419	3646	8327	----	648	6963	7959	1893	----	----	8743	8515	4813	6344	4290	6498	1399	441	1565	2450	883	9196
28/6/2015	1953	5711	5872	2865	9504	9644	4571	----	9909	3629	----	----	995	7211	9823	8229	3733	6789	5197	7008	7949	886	9897	8182	2138	2457
27/6/2015	6250	6443	3589	2923	274	8986	1048	----	7557	----	2585	1875	7613	5867	----	3893	9962	8906	3690	7358	7558	2985	9985	7713	3189	8199
24/6/2015	4295	5461	7597	----	----	4398	4356	----	7850	6943	5245	2324	8925	294	6657	6601	7061	3968	6317	7349	5796	9962	5056	8671	2369	9279
21/6/2015	7241	3619	1320	----	----	----	2322	9567	3943	4406	6573	7365	5507	2326	9628	3436	6498	7431	8399	4566	4343	2142	4883	3393	9063	5754
20/6/2015	5776	5495	4381	7314	4704	6851	9228	5531	----	----	----	4483	8412	7670	9221	7189	133	213	5522	7388	5077	3757	1110	207	5546	2471
17/6/2015	5044	999	6658	----	7649	1373	9266	----	----	4023	3282	3678	7093	5206	1251	8319	6548	5778	5139	9466	501	5618	3027	1986	7014	1432
14/6/2015	2834	4119	3651	2854	8708	5572	8752	----	1306	2805	9703	----	6716	321	3984	----	2782	4024	7938	1714	9881	2129	8991	8726	5639	1114
13/6/2015	5416	3647	415	8471	4709	561	5221	3578	4125	----	5864	----	8187	5252	9576	----	4892	1407	5780	4044	2334	1353	3233	9560	2836	6883
10/6/2015	3817	8039	39	----	6422	7604	164	3648	3078	3542	417	9668	3605	3628	----	----	9507	4466	4268	5512	7928	7574	1658	503	8707	3115
7/6/2015	8420	1971	6402	----	5110	369	5228	6838	1394	7096	----	----	4638	634	969	2389	5809	3062	204	5587	9303	6942	5643	5531	2199	6984
6/6/2015	9484	3208	7693	----	8959	4763	823	8132	3470	----	1948	----	3778	7523	328	8152	2647	2036	5460	8651	9746	8668	9373	8284	5715	2994
3/6/2015	5207	2594	7606	8598	9188	1450	----	2649	390	----	5745	3949	2217	4569	2573	----	5425	8259	3314	7167	5827	300	6958	1189	8109	2636
2/6/2015	8822	4521	5961	----	1426	714	6420	9387	5090	1461	----	1800	6017	7889	----	6616	4725	5013	5846	1370	8645	8519	2854	8222	4511	6006
31/5/2015	3077	6077	2463	----	8707	348	4860	6927	1696	5260	7638	----	6122	----	2533	6084	4448	1983	1122	8273	990	7005	4449	4903	5230	4914
30/5/2015	1633	1084	2493	2155	2608	167	7901	6726	1535	336	----	9228	----	----	7783	3533	9394	520	2825	3136	9375	3363	8863	6284	5387	7448
27/5/2015	2787	5049	2385	9010	----	5181	8745	5594	----	6647	4311	3272	----	6768	374	4148	6513	4547	2327	2347	6096	7715	9178	3448	3883	9375
26/5/2015	5675	5245	6454	----	9536	4312	8047	----	3565	4935	----	4275	8830	3751	4618	2294	8307	4506	3416	7757	3081	4411	8812	5505	5975	9227
24/5/2015	3647	4945	615	1735	8181	1394	----	----	2694	9153	2851	----	6197	1472	944	9719	355	5939	303	6105	404	5593	7078	5099	6947	6013
23/5/2015	2265	3093	7704	----	2264	5685	----	9768	2450	1162	5401	8149	2147	----	5067	5291	5055	2009	6007	7482	5823	1767	3382	4539	8786	1272
20/5/2015	2245	5060	5685	613	4651	9489	----	5329	6727	6803	----	7144	1602	7114	3869	----	7664	8478	450	4846	177	9085	7047	610	9872	3528
17/5/2015	5197	2122	4561	5451	8299	----	5786	1311	8201	7570	5205	----	----	9067	5659	6439	8417	416	9399	6160	2097	5511	3868	7250	2829	5197
16/5/2015	4509	175	1364	4498	8551	1189	8325	5463	----	----	2245	4342	5374	----	6317	7468	1400	1455	1347	8049	1211	4355	4990	7626	1711	5773
13/5/2015	1783	9193	5411	1324	----	9802	587	9928	7870	----	5864	2768	----	9293	610	1645	109	1414	9609	2711	3455	122	3564	6954	2564	4335
10/5/2015	9040	3410	7076	9125	1550	6933	6104	----	----	2441	8474	----	5666	2499	4023	1384	5082	1525	1778	8765	2173	3939	4778	5310	3245	5258
9/5/2015	44	1268	967	5569	1732	6144	4409	2056	2892	----	6312	2594	----	----	8223	4345	1217	9267	7643	1776	8280	818	69	5245	7089	5755
6/5/2015	4496	5205	5782	5029	9753	2655	8103	8174	----	----	1442	5478	8384	5831	----	8009	3285	9616	5866	1579	9941	7058	9058	3592	9490	1771
5/5/2015	4762	5228	6764	1277	6133	3985	2093	2622	7273	----	5019	9547	176	----	9027	----	4538	1848	8187	3885	7220	5316	4766	4021	8257	1463
3/5/2015	3585	7590	3217	9046	5786	9374	----	5195	----	----	5830	4706	6656	6010	86	6838	3751	1770	9843	6541	4869	2409	5513	1722	4179	1507
2/5/2015	9371	8962	6502	3590	----	2931	7198	7699	1327	740	7811	9369	2978	----	----	8992	3662	8783	2981	1235	7419	6919	7367	6697	8873	1734
29/4/2015	5687	9799	2812	7584	8325	4680	7050	2288	----	----	8529	5836	7652	5615	----	9304	5208	8690	5769	9050	7710	133	4263	2239	1547	7964
28/4/2015	1071	3672	2236	5781	5558	5344	6703	----	----	8848	4845	4243	2199	----	7049	2198	9005	7536	9681	8774	822	8261	1024	7129	6613	5923
26/4/2015	489	8819	5690	495	3451	2570	7131	1094	----	7233	----	9863	1642	1727	----	1495	5365	5008	8243	1648	7848	3740	8482	9047	6747	5796
25/4/2015	192	8598	5117	----	----	----	7961	5240	2638	1567	663	7048	7316	872	2182	6788	8279	8235	8500	3923	1485	5216	7526	7093	794	7996
22/4/2015	2484	2072	3317	----	----	----	9799	602	3317	9872	8550	2534	3414	9000	4856	9558	3183	8038	6572	2263	1228	7446	5519	3940	6554	3787
19/4/2015	3945	8909	6434	3506	4947	----	----	7656	3624	7954	6596	----	8249	6339	9845	4516	6427	6438	8387	1259	9046	6860	2688	2993	8556	4026
18/4/2015	4582	5989	636	----	9371	2532	----	2653	----	2755	9423	3527	473	7211	1953	3253	5644	9746	4640	505	3779	4678	648	3538	6910	3045
15/4/2015	997	3836	3870	9111	----	6577	3320	----	----	3184	6590	6728	3691	7887	7504	7247	3163	4188	7726	5802	7486	6041	1441	7292	4099	4457
12/4/2015	5357	6812	2188	6064	----	597	----	8004	8027	6402	9608	6264	3997	----	1386	3365	8348	9026	224	943	3620	7729	2868	8286	2373	9743
11/4/2015	4327	5012	8889	----	----	----	410	2732	8258	4203	6729	8009	8426	5758	2809	5830	4070	7702	2000	3095	3786	9757	3108	7893	7476	3390
8/4/2015	326	6619	3358	653	8132	1403	9873	----	9769	2808	----	9719	----	3395	1629	3140	2455	5064	3419	5435	2034	2690	4700	4606	9988	766
7/4/2015	4858	512	5235	9154	5012	55	----	9092	----	2230	4449	7344	6380	----	240	1838	7194	5827	6499	9948	9066	1856	7676	9296	7917	2542
5/4/2015	4479	1808	8792	----	----	----	4596	9780	5770	6569	8616	8679	2113	3491	6484	22	3205	2926	4926	8594	8350	8658	4037	9695	4584	6871
4/4/2015	9834	5774	4706	----	----	----	5474	2455	7617	4174	2156	5116	1135	1948	3493	7903	5562	5040	1530	7376	2486	4599	5825	5884	437	1298
1/4/2015	9609	1085	4370	4186	5384	3950	9295	238	7385	3899	5045	----	3294	----	5738	----	7346	7551	8930	4481	6628	1364	2381	3330	8829	8274
31/3/2015	4127	3365	6059	6122	----	6781	8246	2196	2316	8368	----	6709	----	5124	2667	2507	941	116	7864	4474	7325	6433	8914	9212	68	3463
29/3/2015	4466	8918	3642	4027	5881	2276	6236	----	5684	7036	9865	----	8033	2741	----	7823	7816	37	6773	5965	8155	2501	4700	3313	8913	6169
28/3/2015	4222	1113	387	1780	----	6618	9129	9575	----	----	2705	5808	8839	110	1827	7619	7092	7730	7683	3798	9472	8270	7793	3893	9900	3340
25/3/2015	9827	2529	7492	----	----	3659	292	7315	8382	1072	----	8998	8380	1884	5207	9166	3823	7983	3363	8640	8408	7889	1172	9344	5	968
22/3/2015	9448	7973	1429	----	5918	4941	5464	5510	7928	----	----	510	1329	3142	9162	7507	1064	6450	2399	7848	7032	3516	6974	1887	5163	9419
21/3/2015	2663	6994	7449	935	161	4518	6073	6935	9285	----	----	8998	2349	4434	463	----	7039	966	6495	1119	5844	8577	3191	6236	7537	7001
18/3/2015	6029	2745	3815	----	----	----	6125	2588	7689	3700	5584	7557	5438	2733	5843	8150	7952	8938	6000	4941	599	1767	1758	4351	9337	5743
17/3/2015	8112	630	5525	7578	á	7051	9779	6479	4491	3092	8231	906	á	2222	á	1995	6424	2149	9017	4629	6370	6735	4229	708	6399	2618
15/3/2015	2758	8605	9037	----	----	----	3617	3886	26	6206	6564	1457	5629	6411	4798	1258	4778	8752	8778	3764	55	687	3337	5519	7327	6781
14/3/2015	9131	3151	7897	4260	5914	910	3650	----	3411	2101	----	----	9186	1722	1248	8451	7148	9187	9174	223	5008	3859	7158	4915	7940	797
11/3/2015	2330	9721	7039	2110	7577	----	9529	3836	----	978	1284	6639	1171	3724	----	7537	3376	1443	4556	5952	2093	6079	2671	8305	9235	9650
10/3/2015	1325	4307	9347	5187	4360	4389	-	4563	1203	6184	-	9849	-	9301	4895	2504	6169	780	9087	5982	5088	2317	9374	9319	9360	2995
8/3/2015	6578	6899	8809	----	3994	----	2745	354	1318	8096	6703	5452	9427	1721	7908	----	5298	8304	3307	9585	6170	6116	4957	5240	8077	7040
7/3/2015	8632	963	235	8652	----	2366	3237	3742	9211	4742	7108	6841	4260	3298	----	----	6707	4802	2828	8445	5841	1206	333	7895	7764	7127
4/3/2015	5326	997	4671	5465	----	4066	1276	6541	3752	5748	----	----	7977	4879	5422	8000	9450	1189	4445	5620	3547	7736	6983	4029	1721	9497
3/3/2015	3023	1832	2505	----	7565	7301	3640	986	286	7384	2054	842	3792	9448	----	----	5563	3081	7481	7462	8812	4590	3245	123	6188	815
1/3/2015	9106	4578	8513	3024	----	8638	----	8434	6703	5498	4334	5446	9369	----	2236	3835	2225	5943	722	9994	2748	7172	8150	4069	1498	844
28/2/2015	7485	7321	3262	7754	486	9597	8446	1356	722	6837	----	----	148	1535	----	5158	7574	8553	1608	3245	8532	9858	9373	4688	8652	2748
25/2/2015	5970	3594	1712	9079	3516	9578	7394	8834	7367	----	5879	----	----	5619	3814	5292	4677	476	7561	9602	597	9230	8158	7266	1439	1110
24/2/2015	1149	761	1559	4589	7831	----	7038	7983	----	3645	8161	----	8528	4294	3431	9331	1607	7557	6517	8894	5874	1913	8267	3935	1682	6828
22/2/2015	7809	9810	3429	2676	----	----	----	505	9132	6876	4012	6688	1411	7644	5919	8830	5980	500	9241	4924	4094	7422	4255	6295	1368	6296
21/2/2015	1906	8593	1656	1256	4376	450	5183	5608	4871	----	----	3599	6415	7465	----	7368	9202	9140	6353	3187	7981	327	8771	5930	6473	9374
19/2/2015	6362	5469	4953	-	8043	7362	554	9207	-	4791	6994	3664	6732	-	4055	182	8989	2809	378	5236	2435	6918	6638	8463	8091	6937
18/2/2015	6751	7144	879	----	5825	1765	1760	3703	4426	2783	7506	----	1804	----	6855	7758	474	3283	649	5391	4170	9961	8978	894	7298	2188
17/2/2015	2575	740	3079	9678	9146	----	8822	1831	----	6971	9855	7881	5835	7127	----	7049	1846	4203	6457	4318	4557	2526	2014	784	9818	9870
15/2/2015	4416	6791	3397	6239	9602	5561	5646	----	1506	----	----	6430	1917	9421	5469	4596	890	9427	468	9186	4169	5057	8233	8309	1886	6436
14/2/2015	7890	9455	9231	1375	4949	----	8848	2950	----	----	5344	9484	1829	3407	1202	1864	7230	8512	2429	2182	5155	4774	6648	4229	5784	1031
11/2/2015	9412	98	5479	649	----	987	----	8169	5994	9828	2038	----	9495	9154	5118	7541	2268	9541	5950	6159	6821	3316	364	5381	8350	8670
10/2/2015	774	465	9673	6532	4469	6720	7547	9913	6279	1825	1847	7491	275	"<td class=""resultbottom"" colspan=""5"">á"	2330	6016	9628	2430	7927	1631	5837	6887	2171	4308	9278	3748
8/2/2015	2775	3297	3939	----	----	49	9630	3153	7257	3161	----	9255	2583	3349	7102	6605	4899	3896	2950	5973	9190	6436	2562	3362	6511	195
7/2/2015	7176	1475	2817	2615	9870	9174	----	9178	----	9410	9714	1818	4995	----	27	362	6055	3000	406	9635	7531	1485	5969	7495	4980	5548
4/2/2015	9037	7391	9968	8488	5273	5180	7286	167	3599	3742	1312	----	----	2819	5441	----	3342	8046	630	2618	2611	9762	9576	8596	4527	3318
3/2/2015	4010	1734	3807	6773	5547	----	5366	4251	----	129	----	4430	5744	6083	8962	9219	3950	6029	5030	5090	9620	3519	6178	2315	4279	6537
1/2/2015	7650	4109	7932	5674	564	2238	6361	7646	3755	----	6979	----	----	1098	3542	5017	6332	1026	6414	6047	6411	7134	6579	2445	8227	768
31/1/2015	9383	7869	5147	----	----	----	2025	9343	8333	5114	4858	3283	2346	6582	6363	32	7770	7308	171	8074	2539	2792	437	9222	7935	1029
28/1/2015	3332	3418	8394	5181	----	3543	4171	6711	3160	860	9613	7446	----	----	9478	7496	8898	2586	1580	4394	3487	2549	8294	5505	4552	4875
27/1/2015	3377	3129	3694	1214	4680	5564	----	7933	----	9891	5418	2723	3776	5911	----	7411	9044	3396	1809	8187	9336	9186	4403	3172	5637	8828
25/1/2015	96	8990	2641	3944	9012	3642	581	3934	9260	4802	----	2358	7538	2209	----	----	759	5038	5338	245	5005	1308	6874	1015	7773	421
24/1/2015	6405	4530	2962	----	----	4030	3225	5343	9264	----	5192	1238	44	7072	5443	7091	8137	7739	4066	2764	5244	2936	3327	5392	6375	6825
21/1/2015	5572	942	269	6473	----	3978	4200	----	9039	563	1315	4834	1204	4369	----	9704	6980	992	8983	6721	808	5395	4102	9968	196	1823
18/1/2015	3397	4512	6366	4789	5024	4438	----	3269	6128	4279	----	951	9773	----	9591	9182	2314	8901	7743	9489	6536	5234	4641	4399	40	9369
17/1/2015	622	6260	8004	8000	3150	----	4436	7408	----	855	----	4872	5182	3930	4214	7666	3519	2271	7180	1099	5105	5328	3808	9445	2531	8273
14/1/2015	2581	732	7575	----	6818	4377	288	1937	----	----	4747	2198	884	7478	9582	8175	321	6454	6481	9179	9207	7894	6511	3643	4311	2616
11/1/2015	8244	525	3873	----	3920	9149	----	9969	5590	5409	2442	3711	2468	----	9814	7670	9767	3601	7428	5416	3598	8377	3293	7522	9964	7628
10/1/2015	815	5632	5779	9237	1000	1384	----	6167	8599	----	8833	----	3816	7225	4135	7550	8934	6576	1228	3536	4321	9803	5036	1979	2818	9426
9/1/2015	9281	4378	772	3200	509	9954	9456	----	----	----	7789	8366	8719	7272	792	8795	8739	6961	1637	7218	6845	9281	6745	4719	5593	9037
7/1/2015	9281	4378	772	----	----	----	3200	509	9954	9456	7789	8366	8719	7272	792	8795	8739	6961	1637	7218	6845	9281	6745	4719	5593	9037
6/1/2015	2931	5455	6884	4767	2848	7262	5764	----	1822	1651	5723	3983	----	22	----	921	178	7961	8757	3596	6644	615	9448	5583	5767	1017
4/1/2015	471	2700	3523	2395	1504	----	584	----	7826	8898	3695	3596	5400	9663	----	6141	5004	9670	4183	8422	4898	1067	92	6807	7191	7227
3/1/2015	4529	7748	4112	6220	4501	----	6383	2000	5751	5408	----	----	4073	9642	4708	1750	3721	8811	7742	7111	3712	1614	3976	7506	1421	8382
31/12/2014	6592	4506	9838	----	740	1803	7447	568	7030	5156	4044	2848	----	----	4294	2742	1219	6766	5430	9653	4562	5587	3129	2050	4219	4277
30/12/2014	3783	9316	6450	7355	1345	1486	6783	----	4360	4783	----	4817	9166	----	1217	9108	7283	7613	3475	8902	6729	2097	6321	591	7610	3256
28/12/2014	8327	8341	2090	6092	----	6527	5980	2362	8284	8659	8220	----	----	1815	7442	3226	2193	9456	262	9418	6712	2873	4546	3210	9712	2181
27/12/2014	3150	2929	9872	2242	3694	----	9221	----	5709	7478	1206	3482	5122	6651	----	4106	667	8612	4218	2597	4222	9872	5720	5835	3636	3472
24/12/2014	6584	8686	76	3115	1874	1048	1060	4162	7091	9465	9468	2243	8985	----	----	----	3053	5145	6136	26	8373	6006	6807	3773	6197	9076
21/12/2014	4562	3410	4879	----	3221	395	----	6703	----	2045	3478	9985	1962	4439	7538	1077	7922	845	8678	207	7714	5692	9713	6184	3137	6142
20/12/2014	6270	7461	4115	7245	----	5020	2845	3183	7640	----	831	----	4154	1318	3490	6816	1060	6765	5015	5195	5102	7908	9200	650	968	6161
17/12/2014	2447	8768	7545	----	349	5542	6051	----	9421	5290	5924	4150	6415	----	9466	6318	7067	5437	5093	4600	533	3845	7680	6608	2767	6242
14/12/2014	3985	7019	9424	5629	1378	4086	8015	8861	454	4328	8139	----	----	----	3032	8257	5107	3382	2619	1544	6729	5495	9	4170	7176	264
13/12/2014	4383	5739	9362	----	6094	5324	2314	----	3988	6863	9709	----	2223	4271	2572	6707	341	7330	6811	4015	5393	9370	9455	9241	4057	3776
10/12/2014	5282	4231	5174	3246	3566	5090	8014	3274	5004	7593	3383	----	----	5447	----	9481	7641	2299	3140	6822	6763	3947	3021	8398	8485	8990
7/12/2014	3381	2345	4282	460	7051	2035	----	7010	6579	2309	----	----	4051	2732	7230	2664	9754	366	3488	9462	324	5339	3404	1678	8740	2241
6/12/2014	6461	2177	2387	----	4696	9887	5302	3346	7112	210	9169	----	----	5542	3333	5294	6568	6711	6193	8072	9496	2480	5875	4433	1079	4772
3/12/2014	7363	7062	8069	5653	4819	3318	4160	3409	5109	----	4487	----	2187	7901	5062	----	3037	7252	1536	7318	1629	7048	9050	2506	8556	2666
2/12/2014	4343	4568	9978	8784	8626	3488	3546	----	7437	1614	----	179	----	132	8029	3336	2383	7233	7722	275	6145	3184	4434	1607	1214	1112
30/11/2014	3829	6479	6268	5788	----	7449	7916	9734	1765	2185	1259	9958	9374	4716	----	----	8222	3578	1859	540	6291	7209	4288	74	8558	3642
29/11/2014	7002	9924	684	9516	----	5516	9014	869	----	9256	----	9626	6505	5380	7248	3651	4895	9553	3781	2049	8122	7281	7333	3918	9084	8882
26/11/2014	3627	2357	3005	3199	3949	1030	9963	----	7600	2586	4405	261	7446	----	2568	----	3798	7892	9057	5754	8552	2452	9141	1089	3265	741
25/11/2014	6306	5740	5188	----	----	----	5615	7516	4875	3361	8787	4984	1348	8383	4035	2765	3971	5068	8510	8972	7653	1338	9508	4791	3875	2173
